age,height_cm,weight_kg,activity_level,healthy
45,179,48.8,2,0
27,192,86.1,4,1
44,171,47.9,3,0
53,184,69.5,3,1
40,174,47.7,2,0
23,178,59.0,3,1
39,172,75.7,1,0
41,173,72.8,5,1
34,170,53.1,2,0
37,178,59.5,4,1
32,183,58.7,1,0
33,157,48.9,5,1
22,180,54.5,2,0
54,175,68.9,3,1
43,160,96.9,3,0
23,187,73.3,4,1
51,159,94.4,3,0
38,161,49.7,3,1
46,160,39.0,2,0
33,156,57.0,5,1
19,177,86.6,1,0
38,182,73.7,3,1
57,171,107.5,1,0
51,160,62.4,3,1
43,158,38.2,2,0
49,160,61.9,4,1
22,156,66.6,3,0
22,164,64.6,4,1
42,157,83.2,3,0
57,170,63.4,3,1
25,178,91.7,3,0
37,174,60.7,3,1
35,167,79.4,1,0
45,179,75.1,3,1
23,183,111.2,1,0
47,186,83.2,5,1
56,164,46.1,1,0
52,179,65.1,5,1
41,160,44.3,2,0
38,166,53.6,3,1
32,172,92.9,3,0
45,191,68.2,5,1
18,188,97.2,2,0
56,158,51.2,5,1
18,191,62.1,3,0
21,169,64.5,3,1
44,160,40.3,3,0
42,184,76.6,3,1
57,193,66.3,2,0
33,161,57.2,3,1
46,193,139.6,2,0
53,190,68.3,4,1
46,163,83.6,2,0
27,167,66.6,3,1
39,187,96.8,3,0
56,161,58.2,4,1
22,189,135.1,2,0
49,185,76.6,4,1
55,161,88.1,3,0
38,186,77.2,5,1
48,187,98.0,2,0
22,156,57.7,4,1
39,193,109.8,1,0
21,187,75.0,4,1
45,176,53.9,3,0
37,161,53.2,4,1
58,157,63.2,1,0
50,170,65.0,3,1
57,187,59.7,3,0
24,187,86.6,3,1
56,186,109.2,2,0
26,183,70.8,4,1
56,166,45.7,3,0
51,192,80.3,5,1
38,164,48.7,2,0
48,181,65.5,4,1
49,165,82.9,1,0
50,187,78.4,3,1
31,191,58.9,2,0
35,191,80.5,5,1
29,188,101.6,1,0
28,187,86.4,4,1
27,157,88.8,1,0
18,192,81.7,3,1
51,173,97.8,2,0
34,170,69.5,3,1
23,184,60.1,3,0
42,177,77.7,5,1
25,160,75.6,3,0
53,190,67.6,4,1
50,156,38.7,1,0
22,164,56.3,3,1
19,174,94.0,2,0
52,156,59.6,5,1
53,163,47.9,3,0
26,194,92.4,3,1
41,172,99.1,1,0
23,166,56.8,3,1
27,157,68.5,3,0
30,189,81.0,4,1
33,169,50.8,3,0
58,189,69.1,3,1
27,184,52.6,3,0
20,181,70.0,3,1
49,192,63.6,1,0
23,189,81.4,4,1
40,191,125.0,3,0
28,175,63.9,5,1
20,156,86.1,1,0
58,186,74.2,4,1
19,164,100.9,3,0
20,177,74.6,3,1
50,171,103.2,1,0
50,182,74.1,3,1
51,194,140.9,1,0
37,167,52.3,4,1
20,188,108.6,1,0
58,178,65.8,3,1
53,162,46.4,3,0
52,192,88.4,5,1
49,191,135.5,3,0
25,177,68.5,4,1
40,186,56.1,3,0
53,183,78.5,5,1
48,188,58.3,2,0
47,163,56.3,5,1
18,193,58.2,1,0
28,155,46.9,4,1
22,155,60.9,1,0
19,166,57.3,3,1
39,194,68.1,3,0
52,161,51.3,4,1
56,163,88.1,3,0
39,172,66.4,4,1
54,161,96.9,3,0
53,174,60.1,3,1
30,174,95.5,2,0
56,177,65.6,3,1
58,184,116.7,1,0
39,158,50.0,4,1
39,179,56.0,3,0
56,169,59.1,5,1
50,194,56.9,3,0
24,164,60.4,5,1
51,172,47.4,2,0
40,156,59.3,3,1
50,166,47.4,3,0
58,175,73.2,4,1
30,193,138.2,1,0
42,175,59.2,4,1
26,189,93.3,2,0
27,159,59.0,4,1
20,170,77.4,2,0
40,192,89.2,3,1
35,183,57.2,2,0
33,177,58.7,4,1
43,176,51.2,1,0
58,190,74.8,4,1
44,180,85.5,2,0
23,182,80.1,3,1
32,163,44.4,1,0
43,177,60.9,4,1
21,184,58.3,3,0
56,184,74.5,5,1
29,171,89.8,2,0
30,157,59.4,5,1
55,180,104.7,1,0
42,178,68.6,3,1
25,163,41.5,2,0
35,160,53.1,3,1
43,169,71.9,1,0
25,159,54.2,4,1
20,164,72.7,2,0
51,162,58.3,3,1
53,180,53.1,2,0
48,192,84.5,3,1
30,155,37.4,2,0
32,171,62.7,5,1
33,188,60.8,3,0
35,179,79.6,3,1
40,192,67.3,1,0
40,157,51.3,3,1
48,176,48.7,1,0
31,173,69.2,5,1
53,186,118.4,2,0
31,182,71.9,3,1
57,172,45.7,1,0
32,186,66.2,5,1
52,167,45.4,3,0
51,191,75.3,4,1
43,173,48.4,1,0
46,192,83.7,3,1
45,173,54.2,2,0
49,163,65.1,5,1
21,179,55.6,1,0
19,164,65.5,5,1
30,165,42.6,2,0
51,180,78.2,5,1
45,182,55.5,2,0
29,157,60.0,5,1
28,188,131.4,2,0
50,162,61.9,4,1
37,172,84.9,2,0
30,186,84.4,4,1
31,193,60.0,3,0
23,194,85.5,3,1
41,164,41.0,1,0
52,166,60.8,3,1
53,162,41.2,1,0
31,190,74.6,4,1
39,185,57.5,3,0
28,159,50.3,4,1
27,172,85.8,3,0
20,155,55.7,5,1
23,165,92.2,3,0
58,194,85.9,4,1
55,173,112.1,1,0
28,194,93.0,4,1
38,157,64.1,1,0
42,158,48.2,5,1
40,178,58.3,1,0
43,180,66.5,5,1
43,156,66.6,2,0
30,181,66.0,5,1
29,187,116.7,2,0
40,186,71.0,5,1
58,194,95.2,3,0
55,188,73.2,4,1
41,168,50.3,2,0
46,176,75.8,3,1
28,157,41.2,3,0
27,160,58.7,5,1
49,167,49.1,2,0
43,158,62.1,5,1
45,172,51.9,1,0
43,171,64.7,3,1
37,184,101.3,2,0
27,160,55.9,3,1
21,167,92.1,2,0
26,164,65.0,3,1
36,189,63.8,2,0
32,192,70.8,5,1
56,177,53.7,3,0
45,158,62.1,3,1
26,177,89.9,2,0
41,181,63.1,3,1
33,178,51.3,2,0
43,183,62.8,3,1
26,181,56.2,1,0
19,164,56.2,5,1
18,172,54.0,3,0
21,155,45.5,5,1
36,175,54.0,1,0
19,157,54.1,5,1
54,164,84.5,1,0
50,170,66.4,3,1
55,188,60.6,1,0
30,172,73.3,4,1
53,171,93.9,2,0
45,178,61.3,3,1
47,191,65.9,2,0
20,188,66.0,3,1
42,184,55.4,2,0
43,161,50.2,5,1
58,194,98.4,1,0
41,187,71.0,4,1
41,190,106.5,1,0
27,163,51.6,3,1
22,185,57.1,3,0
37,176,57.5,3,1
38,163,73.7,3,0
25,183,73.0,4,1
57,185,52.3,3,0
26,180,79.7,4,1
18,194,64.2,1,0
39,163,59.3,5,1
59,175,115.5,1,0
51,164,53.4,4,1
42,157,42.2,1,0
33,193,79.5,5,1
28,189,134.0,1,0
52,184,67.3,5,1
38,168,98.2,1,0
49,160,48.0,4,1
38,177,89.2,3,0
54,166,58.4,4,1
57,180,119.1,2,0
26,193,88.2,5,1
28,194,127.3,2,0
27,179,72.4,5,1
20,171,48.1,1,0
29,180,63.6,4,1
47,182,115.1,2,0
27,159,52.6,4,1
39,193,99.2,3,0
25,171,70.3,4,1
36,169,80.4,3,0
41,166,64.3,3,1
35,174,108.9,3,0
25,169,64.3,3,1
26,169,92.6,1,0
50,176,72.6,5,1
23,171,48.6,3,0
26,183,81.1,5,1
37,177,108.3,2,0
53,158,54.1,4,1
42,161,86.5,3,0
29,180,74.3,5,1
54,160,44.7,3,0
53,163,59.2,5,1
28,174,111.0,3,0
51,158,51.1,4,1
45,193,68.1,1,0
56,184,78.5,3,1
30,193,58.4,1,0
40,188,68.5,4,1
47,190,58.0,3,0
53,185,83.4,4,1
38,186,102.1,1,0
56,155,47.8,3,1
39,159,38.4,3,0
53,165,67.5,3,1
58,183,54.6,2,0
28,161,61.1,3,1
19,184,59.6,1,0
42,158,47.9,3,1
38,158,80.0,1,0
33,173,64.7,4,1
46,181,109.9,1,0
56,156,57.5,4,1
25,157,43.1,1,0
36,165,60.2,3,1
23,168,48.5,2,0
56,171,56.1,5,1
46,187,61.5,1,0
28,182,77.2,5,1
57,162,45.7,2,0
26,165,61.8,4,1
39,157,71.5,2,0
42,156,55.1,3,1
58,175,93.9,3,0
37,185,69.0,4,1
45,160,41.2,1,0
25,156,57.4,3,1
24,187,123.4,1,0
35,182,66.8,5,1
39,160,87.1,1,0
53,166,66.1,4,1
57,183,124.4,1,0
38,176,62.1,5,1
26,193,121.9,3,0
29,161,60.2,4,1
33,162,67.9,2,0
46,194,92.4,3,1
37,157,40.9,2,0
49,183,81.4,5,1
20,192,139.4,1,0
37,161,57.5,3,1
27,166,48.1,1,0
46,193,75.8,5,1
35,157,72.0,1,0
48,175,63.9,3,1
20,183,91.1,3,0
18,176,62.5,3,1
36,170,91.8,1,0
22,179,67.6,4,1
45,175,48.8,2,0
49,186,85.2,4,1
25,192,111.3,2,0
21,160,60.3,5,1
38,183,59.9,2,0
43,188,67.4,5,1
23,163,78.9,1,0
48,171,56.0,3,1
33,174,111.4,3,0
50,167,65.0,3,1
53,178,79.4,2,0
21,182,63.4,4,1
37,186,61.5,2,0
26,194,83.5,4,1
50,166,87.0,3,0
33,193,87.2,3,1
20,178,95.9,3,0
38,159,49.2,3,1
38,156,36.6,1,0
47,188,78.2,3,1
29,177,55.0,1,0
20,176,76.5,5,1
55,177,51.8,1,0
50,173,66.8,5,1
45,165,81.2,1,0
56,181,73.6,5,1
18,187,61.5,1,0
38,158,61.0,5,1
29,180,56.6,1,0
19,187,77.6,3,1
44,175,96.3,2,0
39,166,63.4,3,1
51,172,53.3,2,0
23,181,71.2,4,1
29,164,49.2,3,0
27,173,70.6,4,1
27,181,118.1,3,0
33,158,57.5,3,1
43,189,105.4,1,0
37,180,62.9,5,1
46,161,44.9,2,0
37,182,70.1,3,1
24,159,77.3,2,0
59,164,66.6,3,1
37,183,99.0,3,0
58,155,48.1,5,1
55,176,102.8,2,0
53,190,80.3,5,1
26,166,42.9,1,0
27,194,89.3,5,1
18,172,48.6,2,0
23,173,59.1,3,1
47,180,51.4,2,0
27,176,58.7,5,1
34,158,41.5,3,0
25,155,53.1,5,1
34,163,41.6,1,0
54,181,63.9,4,1
52,185,124.8,3,0
48,167,53.9,5,1
56,158,38.3,1,0
19,189,73.5,3,1
21,168,72.2,1,0
45,157,57.2,5,1
23,190,55.1,3,0
53,171,69.3,3,1
20,183,59.3,1,0
55,166,54.0,4,1
19,155,75.4,2,0
38,179,78.0,4,1
53,193,111.8,2,0
43,185,84.7,3,1
38,180,48.7,2,0
49,159,60.0,5,1
58,191,59.7,1,0
22,165,50.7,3,1
45,176,96.3,3,0
31,189,81.1,5,1
53,176,95.5,1,0
39,163,63.3,3,1
27,192,64.3,3,0
47,184,64.5,3,1
49,166,43.8,1,0
37,164,61.1,5,1
40,175,103.5,2,0
27,156,49.3,4,1
34,169,72.1,1,0
46,168,53.5,4,1
23,163,91.2,3,0
57,155,52.5,5,1
40,174,46.5,1,0
53,170,66.6,3,1
43,190,127.1,3,0
57,178,60.4,4,1
20,170,95.7,1,0
24,162,64.7,3,1
24,172,48.5,1,0
44,162,59.7,5,1
58,166,85.2,2,0
25,182,73.7,5,1
38,180,100.3,3,0
24,193,88.0,5,1
18,193,98.8,1,0
25,163,53.7,3,1
50,189,56.3,2,0
43,155,45.3,3,1
47,155,41.5,2,0
30,171,60.3,4,1
55,191,55.6,3,0
40,159,54.1,5,1
59,188,125.8,3,0
25,168,62.9,4,1
27,160,89.7,3,0
29,176,75.2,5,1
32,177,50.9,3,0
22,158,52.4,3,1
48,176,110.4,1,0
58,179,59.7,5,1
26,172,93.4,2,0
36,178,61.8,4,1
36,183,109.5,3,0
28,193,82.7,4,1
37,174,110.1,1,0
58,184,77.3,5,1
54,164,87.7,2,0
45,166,55.6,4,1
54,180,54.0,3,0
38,186,78.2,5,1
37,174,96.3,1,0
45,180,60.8,3,1
19,186,89.0,2,0
20,164,55.6,5,1
30,193,96.1,2,0
43,173,58.0,3,1
51,174,88.8,3,0
49,167,65.6,3,1
19,193,60.1,3,0
40,156,53.0,4,1
19,168,101.5,3,0
24,168,55.3,4,1
22,177,53.7,3,0
18,161,63.1,5,1
51,182,50.7,1,0
59,191,75.4,4,1
42,156,39.7,3,0
37,163,57.3,4,1
46,186,63.1,3,0
55,170,66.4,4,1
18,179,107.0,1,0
53,193,80.3,4,1
39,165,102.0,3,0
56,176,74.2,5,1
59,187,98.4,3,0
19,194,84.6,4,1
37,185,58.2,3,0
46,158,55.0,5,1
53,189,54.7,1,0
59,166,65.8,4,1
37,170,95.8,3,0
31,184,69.0,3,1
54,193,65.5,1,0
51,174,72.6,3,1
22,161,42.7,3,0
18,167,60.4,4,1
42,188,65.0,3,0
29,170,58.0,4,1
27,177,57.0,3,0
22,166,68.1,4,1
29,178,49.9,2,0
59,191,88.0,4,1
32,194,65.7,3,0
54,170,58.4,5,1
57,183,111.9,2,0
42,192,73.4,4,1
54,173,54.0,1,0
32,182,62.5,5,1
43,169,47.8,1,0
44,186,80.8,3,1
19,192,65.0,2,0
34,156,48.7,4,1
52,168,51.6,2,0
56,163,63.5,3,1
25,167,102.3,2,0
35,174,67.8,5,1
46,183,101.0,1,0
27,160,59.5,5,1
50,163,40.0,1,0
39,187,83.0,3,1
38,181,52.8,1,0
56,177,72.6,3,1
42,156,40.7,1,0
42,189,69.1,4,1
37,190,58.3,1,0
39,193,85.8,4,1
47,169,88.1,2,0
52,174,61.8,5,1
37,166,100.2,2,0
36,168,53.0,4,1
21,188,121.0,2,0
57,185,79.8,4,1
27,157,43.4,2,0
40,166,56.1,5,1
30,187,105.7,3,0
38,186,65.8,3,1
46,161,72.7,2,0
40,165,59.6,5,1
51,189,112.5,1,0
48,186,70.0,4,1
20,162,40.7,3,0
56,185,64.9,4,1
49,164,80.4,3,0
48,188,79.3,5,1
25,171,48.7,3,0
31,178,63.6,5,1
32,158,82.3,1,0
27,184,80.3,4,1
44,174,51.3,2,0
27,159,53.6,3,1
25,184,116.3,3,0
23,170,64.8,4,1
57,174,46.8,3,0
20,175,67.6,4,1
56,165,47.7,1,0
46,169,70.1,5,1
52,194,61.0,3,0
18,189,71.4,4,1
31,161,70.6,1,0
23,172,56.3,3,1
19,186,52.9,1,0
59,192,79.4,3,1
23,176,115.6,3,0
24,171,57.2,3,1
56,156,44.0,3,0
45,155,51.1,3,1
45,157,72.1,1,0
35,187,82.8,4,1
43,194,117.0,1,0
23,178,64.6,3,1
36,182,60.8,1,0
21,176,61.4,4,1
44,181,102.9,1,0
25,166,63.8,5,1
32,170,99.8,1,0
36,181,78.7,5,1
38,170,84.1,1,0
28,159,50.3,3,1
24,190,119.3,2,0
21,189,82.9,4,1
47,163,46.0,3,0
45,186,67.7,4,1
56,161,96.9,2,0
37,188,82.6,4,1
23,171,88.9,1,0
59,176,74.6,5,1
25,174,105.9,3,0
18,156,45.6,4,1
46,189,60.6,1,0
59,193,84.7,5,1
43,165,45.3,2,0
18,163,55.8,5,1
57,181,112.2,2,0
19,159,53.5,4,1
52,162,99.6,1,0
47,180,62.9,5,1
55,157,78.7,3,0
25,156,60.3,3,1
54,160,97.2,2,0
53,174,62.5,4,1
41,187,60.0,2,0
31,157,53.3,4,1
51,163,78.9,1,0
39,158,58.7,3,1
24,165,71.0,1,0
51,159,51.5,3,1
31,181,54.6,1,0
31,180,67.2,5,1
57,182,55.0,1,0
35,175,73.8,5,1
30,192,101.5,3,0
53,165,61.7,4,1
18,164,40.9,2,0
18,182,71.7,3,1
55,179,56.0,2,0
51,157,52.8,5,1
35,177,86.9,3,0
56,190,69.9,5,1
39,164,46.9,2,0
40,168,62.0,4,1
54,161,86.6,1,0
24,172,69.9,3,1
20,163,75.5,3,0
33,158,59.4,4,1
23,169,95.5,2,0
57,160,49.7,3,1
36,168,103.5,2,0
56,193,75.7,5,1
28,164,46.9,2,0
46,171,57.6,3,1
31,164,47.9,2,0
39,182,68.4,5,1
24,178,116.9,2,0
24,177,67.6,4,1
39,161,44.5,1,0
50,175,75.0,4,1
20,167,92.9,2,0
49,177,64.0,5,1
20,171,45.2,2,0
32,176,59.8,3,1
36,163,74.4,2,0
55,175,69.5,4,1
29,193,110.5,2,0
46,185,67.5,5,1
26,182,54.4,1,0
48,173,64.7,4,1
18,165,44.6,2,0
51,189,80.3,3,1
35,159,73.7,2,0
32,158,48.8,4,1
57,155,41.1,1,0
18,169,58.9,4,1
22,160,74.7,1,0
56,194,85.5,3,1
58,161,84.4,1,0
58,156,48.0,5,1
30,171,45.3,3,0
55,183,78.4,4,1
56,164,44.6,1,0
18,171,64.6,4,1
26,166,72.7,1,0
52,176,74.4,4,1
38,194,113.5,2,0
40,177,58.5,5,1
56,155,39.3,2,0
41,176,75.7,5,1
39,191,54.8,1,0
34,158,58.8,4,1
35,182,52.2,2,0
46,194,84.3,3,1
51,184,85.0,3,0
45,193,75.3,3,1
53,170,45.4,2,0
26,180,60.8,4,1
27,179,48.6,3,0
30,190,67.2,4,1
27,192,101.1,2,0
44,161,50.2,4,1
35,167,46.0,2,0
37,182,76.3,5,1
39,180,101.8,2,0
21,160,55.2,4,1
48,178,88.1,2,0
19,169,71.0,5,1
28,171,49.1,1,0
46,169,63.4,4,1
59,192,136.0,3,0
32,160,59.0,3,1
58,159,64.6,1,0
54,185,81.1,5,1
55,160,65.6,1,0
21,168,61.6,5,1
38,164,45.8,1,0
47,190,86.1,5,1
32,192,62.6,1,0
20,190,72.3,4,1
42,193,115.1,3,0
42,171,60.6,3,1
35,158,42.9,1,0
20,166,63.9,4,1
39,193,104.3,1,0
46,168,62.8,3,1
45,167,92.3,3,0
32,180,74.6,4,1
42,191,131.6,2,0
36,157,57.0,4,1
35,181,120.5,3,0
29,193,75.2,5,1
19,189,55.4,3,0
49,167,54.3,3,1
46,181,90.7,2,0
59,161,62.7,4,1
56,169,47.5,3,0
59,156,46.8,5,1
34,156,92.4,3,0
53,178,72.8,4,1
27,191,104.2,2,0
20,192,84.2,5,1
35,157,38.3,1,0
41,170,59.5,4,1
28,175,53.5,1,0
53,155,50.1,5,1
32,187,103.1,3,0
34,163,65.8,5,1
23,189,58.6,3,0
19,163,56.0,4,1
33,159,95.0,2,0
43,188,77.4,3,1
24,179,56.8,2,0
51,171,67.5,3,1
51,191,122.0,1,0
49,191,90.3,5,1
24,177,48.2,3,0
23,185,74.5,3,1
32,190,130.6,1,0
34,163,56.5,3,1
40,165,41.8,2,0
21,181,74.4,4,1
20,186,57.9,1,0
30,160,58.4,4,1
54,158,75.5,2,0
28,156,52.3,4,1
29,171,46.6,1,0
28,176,75.3,4,1
35,170,91.4,2,0
55,183,81.7,5,1
57,171,105.0,1,0
19,159,51.0,4,1
39,178,93.1,3,0
47,189,70.2,5,1
45,181,93.9,2,0
59,161,52.9,5,1
28,191,55.8,1,0
29,191,67.6,4,1
24,178,89.6,2,0
18,171,72.1,3,1
56,177,56.6,3,0
59,161,60.3,5,1
41,169,44.7,2,0
25,155,49.7,4,1
27,163,82.5,1,0
23,162,55.8,3,1
59,179,109.6,3,0
40,157,57.7,4,1
29,192,66.8,3,0
45,175,65.0,5,1
22,161,69.2,1,0
44,175,65.0,5,1
18,178,54.3,1,0
52,169,58.7,4,1
58,162,76.3,3,0
54,162,60.5,3,1
33,162,44.5,3,0
33,188,80.3,4,1
48,178,84.8,3,0
39,184,80.0,3,1
40,180,49.6,3,0
25,175,59.1,5,1
26,168,76.9,2,0
41,181,62.2,5,1
41,185,59.5,1,0
34,160,52.2,4,1
52,181,122.9,2,0
49,189,67.5,4,1
33,194,63.3,3,0
49,177,75.6,3,1
55,192,111.3,2,0
51,164,50.8,5,1
34,181,56.1,1,0
44,191,82.4,3,1
41,170,44.2,2,0
32,169,63.1,3,1
33,194,67.8,1,0
34,157,59.1,3,1
54,160,46.7,1,0
42,157,53.2,4,1
50,183,57.0,3,0
18,188,86.0,4,1
29,168,83.7,3,0
26,178,67.4,5,1
57,182,94.0,3,0
50,188,81.9,3,1
46,181,49.2,3,0
38,162,61.3,3,1
21,172,52.2,3,0
59,188,85.6,3,1
58,177,115.2,1,0
31,177,58.6,5,1
18,194,113.6,3,0
58,188,87.5,4,1
54,186,95.4,2,0
43,173,63.7,3,1
25,166,42.7,1,0
44,156,49.1,4,1
50,173,108.4,1,0
48,158,61.7,5,1
31,190,116.8,3,0
29,171,62.2,3,1
28,170,48.9,3,0
25,179,68.4,5,1
40,177,78.9,2,0
40,163,55.5,4,1
56,172,50.9,3,0
51,180,75.2,5,1
48,181,51.9,1,0
33,171,54.5,3,1
19,171,75.4,2,0
49,189,71.8,3,1
36,190,90.5,3,0
36,179,72.8,4,1
53,191,62.9,3,0
40,180,63.6,3,1
58,177,47.2,2,0
26,158,49.2,3,1
42,160,46.6,3,0
18,155,49.7,3,1
25,168,51.6,1,0
23,155,58.3,3,1
50,168,44.3,3,0
57,177,74.3,3,1
27,181,57.8,1,0
47,167,62.2,3,1
39,156,39.5,1,0
32,167,67.7,4,1
42,192,134.2,1,0
28,188,68.1,4,1
28,158,41.8,1,0
55,158,62.1,3,1
59,165,86.1,2,0
55,166,63.5,4,1
42,193,57.9,2,0
28,183,71.7,4,1
48,174,97.0,3,0
47,184,78.4,4,1
27,168,93.9,2,0
23,191,75.8,5,1
59,193,107.4,1,0
48,191,86.2,4,1
50,194,64.4,3,0
52,180,76.2,4,1
24,165,42.9,2,0
35,169,62.9,5,1
38,172,45.3,1,0
33,156,59.9,3,1
43,176,88.3,3,0
52,183,71.5,3,1
42,175,87.2,2,0
33,168,64.7,5,1
55,159,65.5,2,0
50,189,76.6,5,1
24,168,43.8,3,0
46,176,75.9,3,1
53,192,59.1,1,0
30,176,72.2,3,1
43,158,74.0,2,0
34,192,82.3,5,1
46,172,81.1,2,0
55,187,82.2,4,1
53,193,104.0,3,0
21,181,75.2,5,1
38,180,109.9,3,0
48,170,68.7,4,1
58,161,45.6,2,0
18,188,72.2,4,1
23,192,135.1,2,0
52,181,69.4,5,1
53,192,63.6,3,0
20,192,88.1,4,1
58,182,88.0,3,0
58,182,80.0,5,1
24,175,88.6,2,0
32,160,53.0,3,1
23,157,41.7,1,0
18,171,60.5,4,1
23,184,127.9,2,0
18,167,57.5,4,1
21,188,63.7,3,0
41,181,75.6,4,1
46,180,59.3,1,0
21,157,54.1,3,1
30,193,117.8,3,0
22,176,74.9,3,1
27,188,123.3,1,0
25,186,82.3,5,1
22,185,52.0,1,0
48,168,63.2,3,1
19,158,89.5,1,0
20,191,83.6,4,1
20,187,124.4,1,0
21,169,65.1,4,1
20,177,102.6,2,0
52,185,81.6,4,1
53,167,97.5,2,0
45,189,76.9,5,1
36,187,102.4,1,0
34,155,49.5,3,1
47,182,51.4,2,0
30,194,85.4,3,1
24,190,122.0,3,0
24,171,60.1,4,1
35,159,42.3,3,0
29,169,67.9,3,1
33,183,52.1,1,0
18,166,61.1,4,1
51,172,93.7,3,0
39,188,85.1,4,1
48,168,43.5,3,0
46,175,68.0,3,1
36,157,41.2,3,0
56,168,55.7,4,1
48,176,87.8,1,0
34,191,81.3,4,1
42,191,99.9,3,0
30,174,67.5,4,1
58,182,51.6,1,0
49,186,66.9,3,1
59,193,107.7,3,0
46,173,74.1,5,1
27,169,89.7,3,0
56,173,72.8,3,1
51,174,87.4,1,0
51,187,73.5,4,1
21,159,42.8,1,0
59,157,51.4,3,1
59,168,51.1,3,0
21,174,62.9,5,1
56,176,78.5,2,0
33,177,75.3,3,1
43,188,61.7,3,0
45,185,65.7,5,1
43,179,57.2,2,0
47,155,51.7,3,1
57,176,91.6,2,0
52,161,61.6,5,1
32,188,54.1,3,0
51,190,84.9,5,1
55,191,58.0,2,0
48,169,55.6,4,1
47,190,64.5,1,0
19,162,49.8,5,1
35,180,120.2,1,0
37,158,58.7,4,1
30,185,60.2,2,0
29,184,71.8,4,1
38,163,46.5,1,0
45,171,55.2,3,1
32,173,94.0,3,0
40,164,58.4,5,1
28,180,94.9,2,0
38,162,55.1,3,1
32,175,93.5,2,0
48,175,75.6,3,1
39,176,80.3,2,0
31,192,80.4,4,1
32,174,51.0,3,0
40,159,47.7,3,1
57,159,39.3,2,0
55,175,70.1,5,1
46,184,121.8,3,0
54,185,84.7,4,1
23,155,44.0,3,0
22,169,61.0,4,1
56,162,85.1,2,0
29,156,56.4,4,1
39,171,88.4,1,0
40,183,69.6,4,1
36,171,52.4,3,0
19,173,59.3,3,1
28,194,62.6,2,0
29,179,65.6,4,1
34,166,50.4,2,0
18,190,89.4,4,1
29,181,110.0,3,0
50,163,56.4,4,1
40,182,113.7,1,0
46,167,57.8,4,1
55,160,79.1,3,0
52,194,77.5,4,1
24,165,92.4,2,0
22,160,55.7,3,1
19,185,54.2,2,0
45,181,67.7,3,1
41,185,90.6,3,0
37,171,54.6,3,1
38,175,102.2,2,0
50,183,68.8,4,1
25,168,96.4,2,0
20,190,73.0,3,1
31,161,47.3,2,0
25,179,68.9,4,1
58,171,103.5,2,0
35,184,65.7,3,1
44,175,56.1,1,0
25,158,57.9,5,1
52,184,52.6,3,0
48,171,69.8,5,1
54,183,103.1,3,0
50,173,65.8,4,1
35,184,93.9,3,0
41,172,60.1,4,1
19,177,104.1,1,0
28,192,84.6,3,1
53,190,59.2,1,0
37,187,78.0,4,1
19,171,76.4,1,0
31,164,63.6,4,1
35,193,124.8,1,0
22,187,66.9,5,1
29,162,99.5,1,0
58,188,70.1,5,1
52,186,62.2,2,0
25,186,79.7,4,1
54,166,41.4,2,0
34,185,84.6,4,1
55,192,95.0,1,0
46,177,70.3,4,1
57,176,53.7,1,0
21,190,85.4,4,1
37,174,46.2,3,0
26,174,70.5,5,1
45,189,129.6,3,0
31,171,71.7,5,1
47,193,64.6,3,0
37,178,60.4,3,1
39,165,75.1,2,0
35,180,60.8,3,1
21,181,93.1,1,0
28,174,57.4,5,1
27,169,89.0,3,0
47,168,59.0,4,1
44,191,66.7,2,0
35,157,59.9,4,1
38,174,105.0,1,0
24,162,56.5,5,1
47,188,65.0,1,0
56,188,77.0,3,1
49,159,41.3,3,0
18,180,60.9,3,1
32,193,135.9,1,0
40,165,60.6,5,1
23,178,102.2,3,0
22,182,80.4,5,1
45,179,103.6,1,0
33,156,52.3,4,1
38,164,44.6,1,0
38,156,54.9,3,1
40,193,61.0,1,0
27,186,73.8,5,1
36,192,58.8,3,0
19,176,72.6,4,1
28,191,64.0,2,0
33,190,79.1,3,1
42,163,45.0,2,0
51,167,51.9,3,1
45,182,105.9,1,0
19,155,50.3,3,1
21,169,49.7,3,0
22,161,52.9,5,1
32,174,51.4,3,0
24,185,80.9,5,1
51,173,46.8,2,0
57,181,65.0,4,1
54,155,39.4,2,0
34,160,52.7,3,1
50,172,112.0,1,0
19,191,68.3,3,1
42,173,47.8,1,0
30,163,57.9,3,1
31,188,53.6,3,0
46,167,58.9,5,1
18,161,41.2,3,0
56,170,57.4,4,1
27,187,107.7,3,0
34,163,64.7,4,1
53,185,100.9,2,0
45,178,64.3,4,1
20,172,91.1,2,0
49,186,72.1,3,1
50,156,40.7,1,0
57,155,59.0,3,1
33,156,37.4,1,0
26,189,85.4,3,1
38,171,53.2,2,0
31,170,54.7,4,1
51,180,49.0,3,0
28,192,86.2,5,1
44,176,97.4,2,0
42,183,75.7,5,1
41,178,51.9,2,0
29,169,67.9,5,1
55,185,58.9,1,0
26,188,83.8,5,1
41,164,46.6,3,0
57,175,62.0,5,1
22,169,103.1,3,0
40,158,47.4,4,1
43,156,81.7,2,0
21,189,70.5,3,1
32,193,61.4,3,0
19,182,78.6,4,1
26,177,117.5,1,0
46,189,77.0,3,1
26,168,44.5,3,0
28,184,77.6,5,1
51,178,48.2,1,0
59,166,56.8,5,1
46,156,39.0,1,0
45,191,80.0,3,1
49,182,57.3,1,0
54,190,75.7,5,1
